N,p,q,N_binary,p_binary,N_bits,p_bits
69919,29,2411,10001000100011111,000011101,17,9
69922,2,34961,10001000100100010,000000010,17,9
69926,2,34963,10001000100100110,000000010,17,9
69933,3,23311,10001000100101101,000000011,17,9
69943,23,3041,10001000100110111,000010111,17,9
69947,113,619,10001000100111011,001110001,17,9
69949,11,6359,10001000100111101,000001011,17,9
69953,13,5381,10001000101000001,000001101,17,9
69961,43,1627,10001000101001001,000101011,17,9
69962,2,34981,10001000101001010,000000010,17,9
69963,3,23321,10001000101001011,000000011,17,9
69971,11,6361,10001000101010011,000001011,17,9
69973,167,419,10001000101010101,010100111,17,9
69981,3,23327,10001000101011101,000000011,17,9
69983,47,1489,10001000101011111,000101111,17,9
69985,5,13997,10001000101100001,000000101,17,9
69995,5,13999,10001000101101011,000000101,17,9
69999,3,23333,10001000101101111,000000011,17,9
70013,53,1321,10001000101111101,000110101,17,9
70017,3,23339,10001000110000001,000000011,17,9
70027,239,293,10001000110001011,011101111,17,9
70031,13,5387,10001000110001111,000001101,17,9
70033,59,1187,10001000110010001,000111011,17,9
70037,11,6367,10001000110010101,000001011,17,9
70043,89,787,10001000110011011,001011001,17,9
70045,5,14009,10001000110011101,000000101,17,9
70046,2,35023,10001000110011110,000000010,17,9
70049,7,10007,10001000110100001,000000111,17,9
70054,2,35027,10001000110100110,000000010,17,9
70055,5,14011,10001000110100111,000000101,17,9
70063,7,10009,10001000110101111,000000111,17,9
70069,41,1709,10001000110110101,000101001,17,9
70071,3,23357,10001000110110111,000000011,17,9
70073,79,887,10001000110111001,001001111,17,9
70087,109,643,10001000111000111,001101101,17,9
70093,29,2417,10001000111001101,000011101,17,9
70097,191,367,10001000111010001,010111111,17,9
70102,2,35051,10001000111010110,000000010,17,9
70103,11,6373,10001000111010111,000001011,17,9
70106,2,35053,10001000111011010,000000010,17,9
70107,3,23369,10001000111011011,000000011,17,9
70109,13,5393,10001000111011101,000001101,17,9
70113,3,23371,10001000111100001,000000011,17,9
70118,2,35059,10001000111100110,000000010,17,9
70127,23,3049,10001000111101111,000010111,17,9
70129,19,3691,10001000111110001,000010011,17,9
70138,2,35069,10001000111111010,000000010,17,9
70145,5,14029,10001001000000001,000000101,17,9
70159,17,4127,10001001000001111,000010001,17,9
70162,2,35081,10001001000010010,000000010,17,9
70165,5,14033,10001001000010101,000000101,17,9
70166,2,35083,10001001000010110,000000010,17,9
70169,11,6379,10001001000011001,000001011,17,9
70171,47,1493,10001001000011011,000101111,17,9
70178,2,35089,10001001000100010,000000010,17,9
70187,13,5399,10001001000101011,000001101,17,9
70193,17,4129,10001001000110001,000010001,17,9
70197,3,23399,10001001000110101,000000011,17,9
70198,2,35099,10001001000110110,000000010,17,9
70211,61,1151,10001001001000011,000111101,17,9
70214,2,35107,10001001001000110,000000010,17,9
70222,2,35111,10001001001001110,000000010,17,9
70234,2,35117,10001001001011010,000000010,17,9
70243,19,3697,10001001001100011,000010011,17,9
70247,199,353,10001001001100111,011000111,17,9
70251,3,23417,10001001001101011,000000011,17,9
70253,163,431,10001001001101101,010100011,17,9
70255,5,14051,10001001001101111,000000101,17,9
70258,2,35129,10001001001110010,000000010,17,9
70259,7,10037,10001001001110011,000000111,17,9
70261,17,4133,10001001001110101,000010001,17,9
70267,29,2423,10001001001111011,000011101,17,9
70273,7,10039,10001001010000001,000000111,17,9
70277,31,2267,10001001010000101,000011111,17,9
70279,11,6389,10001001010000111,000001011,17,9
70282,2,35141,10001001010001010,000000010,17,9
70283,67,1049,10001001010001011,001000011,17,9
70285,5,14057,10001001010001101,000000101,17,9
70291,13,5407,10001001010010011,000001101,17,9
70293,3,23431,10001001010010101,000000011,17,9
70298,2,35149,10001001010011010,000000010,17,9
70303,229,307,10001001010011111,011100101,17,9
70306,2,35153,10001001010100010,000000010,17,9
70307,167,421,10001001010100011,010100111,17,9
70318,2,35159,10001001010101110,000000010,17,9
70319,19,3701,10001001010101111,000010011,17,9
70331,53,1327,10001001010111011,000110101,17,9
70333,61,1153,10001001010111101,000111101,17,9
70337,37,1901,10001001011000001,000100101,17,9
70339,31,2269,10001001011000011,000011111,17,9
70341,3,23447,10001001011000101,000000011,17,9
70342,2,35171,10001001011000110,000000010,17,9
70349,103,683,10001001011001101,001100111,17,9
70355,5,14071,10001001011010011,000000101,17,9
70361,71,991,10001001011011001,001000111,17,9
70363,17,4139,10001001011011011,000010001,17,9
70367,11,6397,10001001011011111,000001011,17,9
70369,13,5413,10001001011100001,000001101,17,9
70377,3,23459,10001001011101001,000000011,17,9
70387,59,1193,10001001011110011,000111011,17,9
70391,43,1637,10001001011110111,000101011,17,9
70402,2,35201,10001001100000010,000000010,17,9
70403,23,3061,10001001100000011,000010111,17,9
70405,5,14081,10001001100000101,000000101,17,9
70409,181,389,10001001100001001,010110101,17,9
70415,5,14083,10001001100001111,000000101,17,9
70417,67,1051,10001001100010001,001000011,17,9
70419,3,23473,10001001100010011,000000011,17,9
70421,13,5417,10001001100010101,000001101,17,9
70427,7,10061,10001001100011011,000000111,17,9
70435,5,14087,10001001100100011,000000101,17,9
70442,2,35221,10001001100101010,000000010,17,9
70447,13,5419,10001001100101111,000001101,17,9
70453,47,1499,10001001100110101,000101111,17,9
70454,2,35227,10001001100110110,000000010,17,9
70463,31,2273,10001001100111111,000011111,17,9
70469,7,10067,10001001101000101,000000111,17,9
70471,19,3709,10001001101000111,000010011,17,9
70483,7,10069,10001001101010011,000000111,17,9
70491,3,23497,10001001101011011,000000011,17,9
70493,157,449,10001001101011101,010011101,17,9
70502,2,35251,10001001101100110,000000010,17,9
70513,107,659,10001001101110001,001101011,17,9
70514,2,35257,10001001101110010,000000010,17,9
70517,151,467,10001001101110101,010010111,17,9
70519,97,727,10001001101110111,001100001,17,9
70523,109,647,10001001101111011,001101101,17,9
70527,3,23509,10001001101111111,000000011,17,9
70531,251,281,10001001110000011,011111011,17,9
70534,2,35267,10001001110000110,000000010,17,9
70535,5,14107,10001001110000111,000000101,17,9
70541,23,3067,10001001110001101,000010111,17,9
70553,7,10079,10001001110011001,000000111,17,9
70558,2,35279,10001001110011110,000000010,17,9
70559,37,1907,10001001110011111,000100101,17,9
70561,41,1721,10001001110100001,000101001,17,9
70562,2,35281,10001001110100010,000000010,17,9
70579,163,433,10001001110110011,010100011,17,9
70582,2,35291,10001001110110110,000000010,17,9
70591,73,967,10001001110111111,001001001,17,9
70593,3,23531,10001001111000001,000000011,17,9
70597,227,311,10001001111000101,011100011,17,9
70601,17,4153,10001001111001001,000010001,17,9
70603,13,5431,10001001111001011,000001101,17,9
70611,3,23537,10001001111010011,000000011,17,9
70613,241,293,10001001111010101,011110001,17,9
70617,3,23539,10001001111011001,000000011,17,9
70622,2,35311,10001001111011110,000000010,17,9
70631,11,6421,10001001111100111,000001011,17,9
70634,2,35317,10001001111101010,000000010,17,9
70637,7,10091,10001001111101101,000000111,17,9
70643,41,1723,10001001111110011,000101001,17,9
70646,2,35323,10001001111110110,000000010,17,9
70647,3,23549,10001001111110111,000000011,17,9
70651,7,10093,10001001111111011,000000111,17,9
70654,2,35327,10001001111111110,000000010,17,9
70661,19,3719,10001010000000101,000010011,17,9
70669,17,4157,10001010000001101,000010001,17,9
70671,3,23557,10001010000001111,000000011,17,9
70673,29,2437,10001010000010001,000011101,17,9
70678,2,35339,10001010000010110,000000010,17,9
70681,13,5437,10001010000011001,000001101,17,9
70683,3,23561,10001010000011011,000000011,17,9
70689,3,23563,10001010000100001,000000011,17,9
70691,223,317,10001010000100011,011011111,17,9
70693,7,10099,10001010000100101,000000111,17,9
70697,11,6427,10001010000101001,000001011,17,9
70701,3,23567,10001010000101101,000000011,17,9
70703,17,4159,10001010000101111,000010001,17,9
70706,2,35353,10001010000110010,000000010,17,9
70711,31,2281,10001010000110111,000011111,17,9
70715,5,14143,10001010000111011,000000101,17,9
70721,7,10103,10001010001000001,000000111,17,9
70723,197,359,10001010001000011,011000101,17,9
70726,2,35363,10001010001000110,000000010,17,9
70727,107,661,10001010001000111,001101011,17,9
70733,13,5441,10001010001001101,000001101,17,9
70739,127,557,10001010001010011,001111111,17,9
70743,3,23581,10001010001010111,000000011,17,9
70745,5,14149,10001010001011001,000000101,17,9
70747,263,269,10001010001011011,100000111,17,9
70751,139,509,10001010001011111,010001011,17,9
70757,173,409,10001010001100101,010101101,17,9
70759,13,5443,10001010001100111,000001101,17,9
70762,2,35381,10001010001101010,000000010,17,9
70765,5,14153,10001010001101101,000000101,17,9
70777,7,10111,10001010001111001,000000111,17,9
70779,3,23593,10001010001111011,000000011,17,9
70781,37,1913,10001010001111101,000100101,17,9
70786,2,35393,10001010010000010,000000010,17,9
70787,71,997,10001010010000011,001000111,17,9
70789,29,2441,10001010010000101,000011101,17,9
70795,5,14159,10001010010001011,000000101,17,9
70797,3,23599,10001010010001101,000000011,17,9
70799,83,853,10001010010001111,001010011,17,9
70801,101,701,10001010010010001,001100101,17,9
70802,2,35401,10001010010010010,000000010,17,9
70809,3,23603,10001010010011001,000000011,17,9
70813,19,3727,10001010010011101,000010011,17,9
70814,2,35407,10001010010011110,000000010,17,9
70817,23,3079,10001010010100001,000010111,17,9
70827,3,23609,10001010010101011,000000011,17,9
70831,193,367,10001010010101111,011000001,17,9
70837,13,5449,10001010010110101,000001101,17,9
70838,2,35419,10001010010110110,000000010,17,9
70846,2,35423,10001010010111110,000000010,17,9
70859,59,1201,10001010011001011,000111011,17,9
70865,5,14173,10001010011010001,000000101,17,9
70869,3,23623,10001010011010101,000000011,17,9
70871,131,541,10001010011010111,010000011,17,9
70874,2,35437,10001010011011010,000000010,17,9
70881,3,23627,10001010011100001,000000011,17,9
70883,73,971,10001010011100011,001001001,17,9
70885,5,14177,10001010011100101,000000101,17,9
70887,3,23629,10001010011100111,000000011,17,9
70894,2,35447,10001010011101110,000000010,17,9
70897,31,2287,10001010011110001,000011111,17,9
70898,2,35449,10001010011110010,000000010,17,9
70899,3,23633,10001010011110011,000000011,17,9
70909,23,3083,10001010011111101,000010111,17,9
70922,2,35461,10001010100001010,000000010,17,9
70927,19,3733,10001010100001111,000010011,17,9
70931,7,10133,10001010100010011,000000111,17,9
70933,89,797,10001010100010101,001011001,17,9
70939,11,6449,10001010100011011,000001011,17,9
70943,61,1163,10001010100011111,000111101,17,9
70961,11,6451,10001010100110001,000001011,17,9
70963,29,2447,10001010100110011,000011101,17,9
70973,7,10139,10001010100111101,000000111,17,9
70982,2,35491,10001010101000110,000000010,17,9
70985,5,14197,10001010101001001,000000101,17,9
70987,7,10141,10001010101001011,000000111,17,9
70989,3,23663,10001010101001101,000000011,17,9
71007,3,23669,10001010101011111,000000011,17,9
71009,17,4177,10001010101100001,000010001,17,9
71013,3,23671,10001010101100101,000000011,17,9
71014,2,35507,10001010101100110,000000010,17,9
71017,47,1511,10001010101101001,000101111,17,9
71018,2,35509,10001010101101010,000000010,17,9
71031,3,23677,10001010101110111,000000011,17,9
71033,251,283,10001010101111001,011111011,17,9
71035,5,14207,10001010101111011,000000101,17,9
71041,19,3739,10001010110000001,000010011,17,9
71042,2,35521,10001010110000010,000000010,17,9
71047,23,3089,10001010110000111,000010111,17,9
71051,227,313,10001010110001011,011100011,17,9
71053,41,1733,10001010110001101,000101001,17,9
71054,2,35527,10001010110001110,000000010,17,9
71057,7,10151,10001010110010001,000000111,17,9
71061,3,23687,10001010110010101,000000011,17,9
71062,2,35531,10001010110010110,000000010,17,9
71063,179,397,10001010110010111,010110011,17,9
71066,2,35533,10001010110011010,000000010,17,9
71067,3,23689,10001010110011011,000000011,17,9
71074,2,35537,10001010110100010,000000010,17,9
71083,31,2293,10001010110101011,000011111,17,9
71086,2,35543,10001010110101110,000000010,17,9
71087,67,1061,10001010110101111,001000011,17,9
71101,97,733,10001010110111101,001100001,17,9
71105,5,14221,10001010111000001,000000101,17,9
71107,211,337,10001010111000011,011010011,17,9
71113,7,10159,10001010111001001,000000111,17,9
71123,13,5471,10001010111010011,000001101,17,9
71131,83,857,10001010111011011,001010011,17,9
71138,2,35569,10001010111100010,000000010,17,9
71141,7,10163,10001010111100101,000000111,17,9
71146,2,35573,10001010111101010,000000010,17,9
71157,3,23719,10001010111110101,000000011,17,9
71159,11,6469,10001010111110111,000001011,17,9
71173,103,691,10001011000000101,001100111,17,9
71177,109,653,10001011000001001,001101101,17,9
71182,2,35591,10001011000001110,000000010,17,9
71183,7,10169,10001011000001111,000000111,17,9
71186,2,35593,10001011000010010,000000010,17,9
71189,257,277,10001011000010101,100000001,17,9
71194,2,35597,10001011000011010,000000010,17,9
71201,13,5477,10001011000100001,000001101,17,9
71203,11,6473,10001011000100011,000001011,17,9
71206,2,35603,10001011000100110,000000010,17,9
71207,31,2297,10001011000100111,000011111,17,9
71215,5,14243,10001011000101111,000000101,17,9
71219,229,311,10001011000110011,011100101,17,9
71221,67,1063,10001011000110101,001000011,17,9
71223,3,23741,10001011000110111,000000011,17,9
71227,13,5479,10001011000111011,000001101,17,9
71229,3,23743,10001011000111101,000000011,17,9
71234,2,35617,10001011001000010,000000010,17,9
71239,7,10177,10001011001000111,000000111,17,9
71241,3,23747,10001011001001001,000000011,17,9
71243,191,373,10001011001001011,010111111,17,9
71245,5,14249,10001011001001101,000000101,17,9
71251,43,1657,10001011001010011,000101011,17,9
71255,5,14251,10001011001010111,000000101,17,9
71259,3,23753,10001011001011011,000000011,17,9
71267,7,10181,10001011001100011,000000111,17,9
71273,263,271,10001011001101001,100000111,17,9
71279,13,5483,10001011001101111,000001101,17,9
71283,3,23761,10001011001110011,000000011,17,9
71291,11,6481,10001011001111011,000001011,17,9
71297,83,859,10001011010000001,001010011,17,9
71301,3,23767,10001011010000101,000000011,17,9
71303,113,631,10001011010000111,001110001,17,9
71311,29,2459,10001011010001111,000011101,17,9
71319,3,23773,10001011010010111,000000011,17,9
71321,73,977,10001011010011001,001001001,17,9
71342,2,35671,10001011010101110,000000010,17,9
71351,7,10193,10001011010110111,000000111,17,9
71354,2,35677,10001011010111010,000000010,17,9
71367,3,23789,10001011011000111,000000011,17,9
71371,149,479,10001011011001011,010010101,17,9
71377,137,521,10001011011010001,010001001,17,9
71381,41,1741,10001011011010101,000101001,17,9
71401,11,6491,10001011011101001,000001011,17,9
71403,3,23801,10001011011101011,000000011,17,9
71405,5,14281,10001011011101101,000000101,17,9
71417,17,4201,10001011011111001,000010001,17,9
71431,61,1171,10001011100000111,000111101,17,9
71439,3,23813,10001011100001111,000000011,17,9
71441,199,359,10001011100010001,011000111,17,9
71447,37,1931,10001011100010111,000100101,17,9
71457,3,23819,10001011100100001,000000011,17,9
71458,2,35729,10001011100100010,000000010,17,9
71459,19,3761,10001011100100011,000010011,17,9
71462,2,35731,10001011100100110,000000010,17,9
71465,5,14293,10001011100101001,000000101,17,9
71477,7,10211,10001011100110101,000000111,17,9
71481,3,23827,10001011100111001,000000011,17,9
71493,3,23831,10001011101000101,000000011,17,9
